source,target,version,fromRole,toRole
wallet.ui.ExchangeRateLoader,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Information Holder
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.ImportKeysActivity,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.ImportKeysActivity,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.ImportKeysActivity,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.InputParser,wallet.data.PaymentIntent,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Structurer
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Coordinator
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Interfacer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.PreferencesActivity,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.ReportIssueDialogBuilder,wallet.ui.DialogBuilder,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Service Provider
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Information Holder
wallet.ui.RequestCoinsFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.camera.CameraManager,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.ui.ScanActivity,wallet.ui.ScannerView,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.util.ThrottlingWalletChangeListener,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Service Provider
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.WalletActivity,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.WalletAddressFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.ui.WalletBalanceFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.ExchangeRatesProvider,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.AbstractWalletActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.WalletBalanceLoader,wallet.util.ThrottlingWalletChangeListener,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Service Provider
wallet.ui.WalletDisclaimerFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.RequestPaymentRequestTask,wallet.data.PaymentIntent,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Structurer
wallet.ui.send.SendCoinsActivity,wallet.data.PaymentIntent,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Structurer
wallet.ui.send.SendCoinsActivity,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Coordinator,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.data.PaymentIntent,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.AddressAndLabel,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Coordinator
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyAmountView,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyCalculatorLink,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.TransactionsListAdapter,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.ui.send.SweepWalletActivity,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.Configuration,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Interfacer
wallet.ui.send.SweepWalletFragment,wallet.ui.AbstractBindServiceActivity,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.ui.TransactionsListAdapter,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.util.Bluetooth,wallet.util.GenericUtils,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Information Holder,Interfacer
wallet.util.CrashReporter,wallet.WalletApplication,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Service Provider,Interfacer
wallet.util.PaymentProtocol,wallet.data.PaymentIntent,2014-07-02-bitcoin-wallet-f739bc8c80de46bea2d03d757bee0909bbfc751c,Interfacer,Structurer
wallet.Configuration,wallet.ExchangeRatesProvider,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Information Holder,Service Provider
wallet.ExchangeRatesProvider,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Information Holder
wallet.WalletApplication,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.service.BlockchainService,wallet.service.BlockchainState,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.service.BlockchainStateLoader,wallet.service.BlockchainService,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Information Holder
wallet.service.BlockchainStateLoader,wallet.service.BlockchainState,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Information Holder
wallet.service.UpgradeWalletService,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Interfacer
wallet.ui.AbstractBindServiceActivity,wallet.service.BlockchainService,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Information Holder,Information Holder
wallet.ui.AbstractBindServiceActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Information Holder,Coordinator
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Information Holder,Interfacer
wallet.ui.ExchangeRateLoader,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Information Holder
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.service.BlockchainState,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.ui.FancyListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.InputParser,wallet.data.PaymentIntent,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Structurer
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Coordinator
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Interfacer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.PeerListFragment,wallet.ui.FancyListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.PreferencesActivity,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.ReportIssueDialogBuilder,wallet.ui.DialogBuilder,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Service Provider
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractBindServiceActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Service Provider,Information Holder
wallet.ui.RequestCoinsFragment,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractBindServiceActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.RestoreWalletActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.ScanActivity,wallet.camera.CameraManager,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Service Provider
wallet.ui.ScanActivity,wallet.ui.ScannerView,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.SendingAddressesFragment,wallet.ui.FancyListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.ui.FancyListFragment,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.util.ThrottlingWalletChangeListener,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Service Provider
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.WalletActivity,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Coordinator
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.WalletAddressFragment,wallet.util.ThrottlingWalletChangeListener,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Service Provider
wallet.ui.WalletAddressesFragment,wallet.Configuration,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Information Holder
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2014-10-03-bitcoin-wallet-5276722f9c73e540b9bbb128c37783bfd173af4a,Interfacer,Interfacer
